"057807041","057807",73,1269,1748,552,1400,39,3000,1173,39,38.8,.,.,.,39,.,30,509,5.9,510,242,51,"LIFE MIDDLE WAXAHACHIE","REGION 10: RICHARDSON","057","LIFE SCHOOL","10","DALLAS","07","08","M","07 - 08",29,5.7,47.5,10,0," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",0,60,30,26,13,"M","Y","Y","Y","Y","0","0","0","0","0","0","0"
"057807101","057807",79,1158,1469,497,1400,36,2400,1045,44,38.4,.,.,.,38,.,68,934,7.3,1051,400,63,"LIFE SCHOOL RED OAK","REGION 10: RICHARDSON","057","LIFE SCHOOL","10","DALLAS","KG","06","E","KG - 06",57,5.4,38.1,6,0," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",0,60,32,28,12,"M","Y","Y","Y","Y","0","0","0","0","0"," ","0"
"057807102","057807",59,523,890,369,1000,37,1600,522,33,17,.,.,.,17,.,50,590,8.5,641,390,28,"LIFE SCHOOL LANCASTER","REGION 10: RICHARDSON","057","LIFE SCHOOL","10","DALLAS","KG","06","E","KG - 06",49,7.6,60.8,4.4,0," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",0,60,32,28,12,"M","N","Y","Y","Y","0","0","0","0","0"," ","0"
"057807104","057807",69,609,877,359,1200,30,2200,817,37,32,.,.,.,32,.,82,601,13.6,649,336,32,"LIFE SCHOOL CEDAR HILL","REGION 10: RICHARDSON","057","LIFE SCHOOL","10","DALLAS","KG","06","E","KG - 06",44,6.8,51.8,4.9,0," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",0,60,32,28,12,"M","Y","N","Y","Y","0","0","0","0","0"," ","0"
"057807105","057807",64,231,363,185,600,31,600,209,35,25.3,.,.,.,25,.,23,232,9.9,365,246,28,"LIFE SCHOOL MOUNTAIN CREEK","REGION 10: RICHARDSON","057","LIFE SCHOOL","10","DALLAS","KG","04","E","KG - 04",35,9.6,67.4,7.7,0," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",0,60,32,28,12,"M","Y","N","Y","Y","0","0","0","0"," "," ","0"
"057808101","057808",76,873,1146,287,800,36,1600,710,44,10,25,25,7.7,68,.,63,661,9.5,736,598,19,"UNIVERSAL ACADEMY","REGION 10: RICHARDSON","057","UNIVERSAL ACADEMY","10","DALLAS","PK","12","B","PK - 12",368,50,81.3,2.6,0," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",0,60,17,30,60,"M","Y","Y","Y","Y","0","1","0","0","0","1","0"
"057808102","057808",94,1381,1474,557,1000,56,1200,693,58,73,.,.,.,73,.,145,1076,13.5,1347,12,14,"UNIVERSAL ACADEMY - COPPELL","REGION 10: RICHARDSON","057","UNIVERSAL ACADEMY","10","DALLAS","KG","12","B","KG - 12",261,19.4,0.9,1,0," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",0,60,17,30,21,"M","Y","Y","Y","Y","1","1","1","1","1","1","1"
"057809101","057809",82,31,38,106,200,53,400,217,54,20,.,.,.,20,.,7,83,8.4,192,183,1,"NOVA ACADEMY","REGION 10: RICHARDSON","057","NOVA ACADEMY","10","DALLAS","PK","03","E","PK - 03",72,37.5,95.3,0.5,0," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",0,60,32,28,12,"M","Y","Y","Y","Y","1","1","0","0"," "," ","0"
"057810101","057810",63,297,475,449,1000,45,1600,505,32,15.7,.,.,.,16,.,50,337,14.8,476,472,50,"ACADEMY OF DALLAS","REGION 10: RICHARDSON","057","ACADEMY OF DALLAS","10","DALLAS","PK","08","E","PK - 08",71,14.9,99.2,10.5,0," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",0,60,32,28,12,"M","Y","Y","Y","Y","1","0","0","0","0","0","0"
"057813101","057813",69,2525,3661,395,1000,40,1000,385,39,27.7,.,.,.,28,.,162,1724,9.4,2778,2481,214,"TRINITY BASIN PREPARATORY","REGION 10: RICHARDSON","057","TRINITY BASIN PREPARATORY","10","DALLAS","PK","08","E","PK - 08",1783,64.2,89.3,7.7,.," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",.,60,32,28,12,"M","Y","Y","Y","Y","0","0","0","0","0"," ","0"
"057814001","057814",11,2,18,.,0,.,200,6,3,.,.,.,.,.,.,1199,1202,99.8,235,235,53,"DALLAS COUNTY JUVENILE JUSTICE","REGION 10: RICHARDSON","057","ACADEMY FOR ACADEMIC EXCELLENCE","10","DALLAS","05","11","B","05 - 11",40,17,100,22.6,0,"RESIDENTIAL FACILITY","N","Y","Y","N","N","N","N","N","N","N","Y"," "," ",0,35,8,13,.,"X","X","X","X","X"," "," "," "," "," "," "," "
"057814002","057814",33,3,9,.,0,.,600,47,8,.,.,.,.,.,.,151,151,100,39,39,6,"DRC CAMPUS","REGION 10: RICHARDSON","057","ACADEMY FOR ACADEMIC EXCELLENCE","10","DALLAS","06","11","B","06 - 11",5,12.8,100,15.4,0,"RESIDENTIAL FACILITY","N","Y","Y","N","N","N","N","N","N","N","Y"," "," ",0,35,8,13,.,"X","X","X","X","X"," "," "," "," "," "," "," "
"057814003","057814",0,0,6,.,0,.,0,.,.,.,.,.,.,.,.,268,289,92.7,130,130,37,"MEDLOCK YOUTH VILLAGE","REGION 10: RICHARDSON","057","ACADEMY FOR ACADEMIC EXCELLENCE","10","DALLAS","06","12","B","06 - 12",20,15.4,100,28.5,0,"RESIDENTIAL FACILITY","N","Y","Y","N","N","N","N","N","N","N","Y"," "," ",0,35,8,13,.,"X","X","X","X","X"," "," "," "," "," "," "," "
"057814004","057814",50,9,18,.,0,.,200,50,25,.,.,.,.,.,.,187,188,99.5,41,41,2,"SAU CAMPUS","REGION 10: RICHARDSON","057","ACADEMY FOR ACADEMIC EXCELLENCE","10","DALLAS","07","12","S","07 - 12",13,31.7,100,4.9,0,"RESIDENTIAL FACILITY","N","Y","Y","N","N","N","N","N","N","N","Y"," "," ",0,35,8,13,.,"X","X","X","X","X"," "," "," "," "," "," "," "
"057814005","057814",.,0,0,.,0,.,0,.,.,.,.,.,.,.,.,214,217,98.6,27,27,5,"LETOT CAMPUS","REGION 10: RICHARDSON","057","ACADEMY FOR ACADEMIC EXCELLENCE","10","DALLAS","06","11","B","06 - 11",2,7.4,100,18.5,0,"RESIDENTIAL FACILITY","N","Y","Y","N","N","N","N","N","N","N","Y"," "," ",0,35,8,13,.,"X","X","X","X","X"," "," "," "," "," "," "," "
"057816101","057816",57,1484,2615,314,1000,31,800,286,36,19.3,.,.,.,19,1,60,933,6.4,1038,709,81,"AW BROWN-F L A INT CAMPUS","REGION 10: RICHARDSON","057","A W BROWN-FELLOWSHIP LEADERSHIP AC","10","DALLAS","03","08","E","03 - 08",14,1.3,68.3,7.8,0," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",0,60,32,28,12,"I","N","N","Y","Y","0","0","0","0","0","0","0"
"057816102","057816",.,0,0,.,0,.,0,.,.,.,.,.,.,.,.,45,521,8.6,1240,1058,29,"A W BROWN - F L A EARLY CHILDHOOD","REGION 10: RICHARDSON","057","A W BROWN-FELLOWSHIP LEADERSHIP AC","10","DALLAS","PK","02","E","PK - 02",16,1.3,85.3,2.3,.," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",.,60,32,28,.,"Z","Z","Z","Z","Z"," "," "," "," "," "," "," "
"057817101","057817",41,642,1570,358,1000,36,2000,454,23,2.8,24.4,17.5,2.2,47,4,160,1043,15.3,1018,1004,142,"FOCUS LEARNING ACADEMY","REGION 10: RICHARDSON","057","FOCUS LEARNING ACADEMY","10","DALLAS","PK","12","B","PK - 12",24,2.4,98.6,13.9,0," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",0,60,17,30,60,"I","N","Y","N","N","0","0","0","0","0","0","0"
"057819001","057819",57,149,262,287,800,36,1000,353,35,26,.,.,.,26,.,26,170,15.3,195,192,14,"JEAN MASSIEU ACADEMY","REGION 10: RICHARDSON","057","JEAN MASSIEU ACADEMY","10","DALLAS","PK","11","B","PK - 11",114,58.5,98.5,7.2,0," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",0,60,17,30,21,"M","N","Y","Y","Y","0","0","0","0"," "," ","0"
"057827101","057827",66,135,205,356,800,45,1200,424,35,21.3,.,.,.,21,.,22,226,9.7,210,189,5,"NOVA ACADEMY (SOUTHEAST)","REGION 10: RICHARDSON","057","NOVA ACADEMY (SOUTHEAST)","10","DALLAS","PK","06","E","PK - 06",56,26.7,90,2.4,0," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",0,60,32,28,12,"M","Y","Y","Y","Y","0","0","0","0","0"," ","0"
"057827102","057827",71,692,981,349,1000,35,1800,674,37,31.7,.,.,.,32,.,27,457,5.9,491,402,39,"NOVA ACADEMY PRICHARD","REGION 10: RICHARDSON","057","NOVA ACADEMY (SOUTHEAST)","10","DALLAS","KG","08","E","KG - 08",174,35.4,81.9,7.9,0," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",0,60,32,28,12,"M","Y","Y","Y","Y","0","0","0","0","0","1","0"
"057828001","057828",40,65,161,31,200,16,800,163,20,2.3,46.3,.,.,79,.,326,403,80.9,186,131,18,"WINFREE ACADEMY CHARTER SCHOOL (IR","REGION 10: RICHARDSON","057","WINFREE ACADEMY CHARTER SCHOOLS","10","DALLAS","09","12","S","09 - 12",32,17.2,70.4,9.7,0,"AEC OF CHOICE - DRS","Y","Y","Y","N","N","N","N","N","N","N","N"," "," ",0,35,8,13,33,"A","Y","Y","Y","Y"," "," "," "," "," "," "," "
"057828002","057828",55,46,84,.,0,.,800,219,27,11.8,56.2,.,.,98,.,263,321,81.9,137,76,21,"WINFREE ACADEMY CHARTER SCHOOL (LE","REGION 10: RICHARDSON","057","WINFREE ACADEMY CHARTER SCHOOLS","10","DALLAS","09","12","S","09 - 12",9,6.6,55.5,15.3,0,"AEC OF CHOICE - DRS","Y","Y","Y","N","N","N","N","N","N","N","N"," "," ",0,35,8,13,33,"A","Y","Z","Y","Y"," "," "," "," "," "," "," "
"057828003","057828",65,107,165,26,200,13,800,288,36,12.6,51.6,.,.,94,.,451,572,78.8,284,166,22,"WINFREE ACADEMY CHARTER SCHOOL (RI","REGION 10: RICHARDSON","057","WINFREE ACADEMY CHARTER SCHOOLS","10","DALLAS","09","12","S","09 - 12",19,6.7,58.5,7.7,0,"AEC OF CHOICE - DRS","Y","Y","Y","N","N","N","N","N","N","N","N"," "," ",0,35,8,13,33,"A","Y","Y","Y","Y"," "," "," "," "," "," "," "
"057828004","057828",52,166,321,20,200,10,800,235,29,5.8,64.9,.,.,100,.,474,611,77.6,336,234,47,"WINFREE ACADEMY CHARTER SCHOOL - G","REGION 10: RICHARDSON","057","WINFREE ACADEMY CHARTER SCHOOLS","10","DALLAS","09","12","S","09 - 12",49,14.6,69.6,14,0,"AEC OF CHOICE - DRS","Y","Y","Y","N","N","N","N","N","N","N","N"," "," ",0,35,8,13,33,"A","Y","Y","Y","Y"," "," "," "," "," "," "," "
"057828005","057828",49,114,231,39,200,20,800,223,28,10.1,40.8,.,.,81,.,408,494,82.6,297,143,36,"WINFREE ACADEMY NORTH RICHLAND HIL","REGION 10: RICHARDSON","057","WINFREE ACADEMY CHARTER SCHOOLS","10","DALLAS","09","12","S","09 - 12",18,6.1,48.1,12.1,0,"AEC OF CHOICE - DRS","Y","Y","Y","N","N","N","N","N","N","N","N"," "," ",0,35,8,13,33,"A","Y","Y","Y","Y"," "," "," "," "," "," "," "
"057828006","057828",46,85,186,.,0,.,800,202,25,8.3,38.8,.,.,77,.,354,412,85.9,185,147,20,"WINFREE ACADEMY CHARTER SCHOOL DAL","REGION 10: RICHARDSON","057","WINFREE ACADEMY CHARTER SCHOOLS","10","DALLAS","09","12","S","09 - 12",10,5.4,79.5,10.8,0,"AEC OF CHOICE - DRS","Y","Y","Y","N","N","N","N","N","N","N","N"," "," ",0,35,8,13,33,"A","Y","Z","Y","Y"," "," "," "," "," "," "," "
"057829001","057829",60,1140,1886,245,800,31,1000,326,33,6.8,25,20.9,19.2,72,.,98,913,10.7,1068,994,104,"A+ ACADEMY","REGION 10: RICHARDSON","057","A+ ACADEMY","10","DALLAS","PK","12","B","PK - 12",492,46.1,93.1,9.7,0," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",0,60,17,30,60,"M","Y","Y","Y","Y","0","0","0","0","1","0","0"
"057830001","057830",78,540,693,309,1000,31,1600,734,46,32,.,.,.,32,.,10,418,2.4,549,506,33,"INSPIRED VISION ACADEMY EL","REGION 10: RICHARDSON","057","INSPIRED VISION ACADEMY","10","DALLAS","PK","06","E","PK - 06",283,51.5,92.2,6,0," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",0,60,32,28,12,"M","Y","N","Y","Y","0","0","0","0","1"," ","0"
"057830002","057830",69,863,1252,335,1000,34,1000,389,39,9.3,24.3,22.4,15.3,71,.,61,598,10.2,579,485,68,"INSPIRED VISION ACADEMY MIDDLE","REGION 10: RICHARDSON","057","INSPIRED VISION ACADEMY","10","DALLAS","07","12","S","07 - 12",183,31.6,83.8,11.7,0," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",0,60,17,30,60,"M","Y","Y","Y","Y","1","0","0","0","0","0","0"
"057831001","057831",60,156,260,210,400,53,800,263,33,23,.,.,.,23,.,34,291,11.7,365,253,17,"GATEWAY CHARTER ACADEMY -EL","REGION 10: RICHARDSON","057","GATEWAY CHARTER ACADEMY","10","DALLAS","PK","05","E","PK - 05",1,0.3,69.3,4.7,0," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",0,60,32,28,12,"M","Y","Y","Y","Y","1","0","0","0","0"," ","0"
"057831002","057831",60,293,488,168,600,28,1000,331,33,5.1,24.4,21.5,25,76,.,74,345,21.4,253,78,33,"GATEWAY CHARTER ACADEMY - MIDDLE -","REGION 10: RICHARDSON","057","GATEWAY CHARTER ACADEMY","10","DALLAS","06","12","B","06 - 12",0,0,30.8,13,0," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",0,60,17,30,60,"M","Y","Y","Y","Y","0","0","0","0","0","0","0"
"057832001","057832",.,0,3,.,0,.,400,88,22,.,.,.,.,.,.,134,231,58,171,167,18,"ALPHA CHARTER SCHOOL","REGION 10: RICHARDSON","057","ALPHA CHARTER SCHOOL","10","DALLAS","PK","12","B","PK - 12",5,2.9,97.7,10.5,0," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",0,60,17,30,.,"Z","Z","Z","Z","Z"," "," "," "," "," "," "," "
"057833001","057833",67,255,378,322,1000,32,1800,694,39,29,.,.,.,29,.,35,216,16.2,251,118,17,"EDUCATION CENTER INTERNATIONAL ACA","REGION 10: RICHARDSON","057","EDUCATION CENTER INTERNATIONAL ACA","10","DALLAS","KG","08","E","KG - 08",32,12.7,47,6.8,0," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",0,60,32,28,12,"M","Y","Y","Y","Y","0","0","0","0","0","0","0"
"057833002","057833",79,143,181,160,400,40,1000,332,33,35.5,.,.,.,36,.,25,158,15.8,131,54,12,"EDUCATION CENTER INTERNATIONAL ACA","REGION 10: RICHARDSON","057","EDUCATION CENTER INTERNATIONAL ACA","10","DALLAS","KG","08","E","KG - 08",3,2.3,41.2,9.2,0," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",0,60,32,28,12,"M","Y","Y","Y","Y","0","0","1","0","1"," ","0"
"057833003","057833",76,108,142,154,400,39,400,150,38,36,.,.,.,36,.,.,.,.,91,28,9,"EDUCATION CENTER INTERNATIONAL ACA","REGION 10: RICHARDSON","057","EDUCATION CENTER INTERNATIONAL ACA","10","DALLAS","KG","08","E","KG - 08",3,3.3,30.8,9.9,0," ","N","N","Y","N","N","N","Y","N","N","N","N"," "," ",0,60,32,28,12,"M","Y","Y","Y","Y","0","0","0","0"," "," ","0"
"057834001","057834",37,158,425,14,200,7,1400,304,22,2.8,45.6,.,.,78,.,675,818,82.5,376,243,38,"EVOLUTION ACADEMY CHARTER SCHOOL","REGION 10: RICHARDSON","057","EVOLUTION ACADEMY CHARTER SCHOOL","10","DALLAS","09","12","S","09 - 12",35,9.3,64.6,10.1,0,"AEC OF CHOICE - DRS","Y","Y","Y","N","N","N","N","N","N","N","N"," "," ",0,35,8,13,33,"A","Y","N","Y","Y"," "," "," "," "," "," "," "
"057834003","057834",44,128,288,30,200,15,800,214,27,3.5,6.9,.,.,40,.,212,317,66.9,172,122,20,"EVOLUTION ACADEMY BEAUMONT","REGION 10: RICHARDSON","057","EVOLUTION ACADEMY CHARTER SCHOOL","10","DALLAS","09","12","S","09 - 12",5,2.9,70.9,11.6,0,"AEC OF CHOICE - DRS","Y","Y","Y","N","N","N","N","N","N","N","N"," "," ",0,35,8,13,33,"A","Y","Y","Y","Y"," "," "," "," "," "," "," "
"057834004","057834",41,141,344,42,200,21,800,213,27,6.1,0,.,.,36,.,381,461,82.6,254,96,19,"EVOLUTION ACADEMY HOUSTON","REGION 10: RICHARDSON","057","EVOLUTION ACADEMY CHARTER SCHOOL","10","DALLAS","09","12","S","09 - 12",18,7.1,37.8,7.5,0,"AEC OF CHOICE - DRS","Y","Y","Y","N","N","N","N","N","N","N","N"," "," ",0,35,8,13,33,"A","Y","Y","Y","Y"," "," "," "," "," "," "," "
"057835001","057835",74,857,1153,393,800,49,1000,415,42,36.5,.,.,.,37,.,54,628,8.6,719,688,55,"GOLDEN RULE CHARTER SCHOOL","REGION 10: RICHARDSON","057","GOLDEN RULE CHARTER SCHOOL","10","DALLAS","PK","08","E","PK - 08",444,61.8,95.7,7.6,0," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",0,60,32,28,12,"M","Y","Y","Y","Y","1","0","0","0","0"," ","1"
"057835101","057835",91,77,85,372,600,62,600,360,60,62,.,.,.,62,.,9,75,12,191,176,4,"GOLDEN RULE","REGION 10: RICHARDSON","057","GOLDEN RULE CHARTER SCHOOL","10","DALLAS","PK","04","E","PK - 04",163,85.3,92.1,2.1,.," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",.,60,32,28,12,"M","Y","Y","Y","Y","1","1","0","1"," "," ","1"
"057835102","057835",69,98,143,388,800,49,800,268,34,17,.,.,.,17,.,18,120,15,208,197,15,"GOLDEN RULE DESOTO","REGION 10: RICHARDSON","057","GOLDEN RULE CHARTER SCHOOL","10","DALLAS","PK","05","E","PK - 05",81,38.9,94.7,7.2,.," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",.,60,32,28,12,"M","Y","Y","Y","Y","1","0","0","0","0"," ","0"
"057835103","057835",80,63,79,217,400,54,600,310,52,44,.,.,.,44,.,28,108,25.9,269,261,11,"GOLDEN RULE SOUTHWEST","REGION 10: RICHARDSON","057","GOLDEN RULE CHARTER SCHOOL","10","DALLAS","PK","04","E","PK - 04",185,68.8,97,4.1,.," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",.,60,32,28,12,"M","Y","Y","Y","Y","1","1","1","0"," "," ","1"
"057835104","057835",.,.,.,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,89,89,6,"GOLDEN RULE GRAND PRAIRIE","REGION 10: RICHARDSON","057","GOLDEN RULE CHARTER SCHOOL","10","DALLAS","PK","01","E","PK - 01",60,67.4,100,6.7,.," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",.,60,32,28,.,"Z","Z","Z","Z","Z"," "," "," "," "," "," "," "
"057836041","057836",78,244,311,149,400,37,1000,447,45,32,.,.,.,32,.,6,104,5.8,109,70,11,"ST ANTHONY SCHOOL","REGION 10: RICHARDSON","057","ST ANTHONY SCHOOL","10","DALLAS","06","08","M","06 - 08",0,0,64.2,10.1,0," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",0,60,30,26,13,"M","Y","Y","Y","Y","0","1","1","0","0","1","0"
"057836101","057836",81,204,253,154,400,39,800,405,51,38.5,.,.,.,39,.,11,181,6.1,204,147,12,"ST ANTHONY ACADEMY","REGION 10: RICHARDSON","057","ST ANTHONY SCHOOL","10","DALLAS","KG","05","E","KG - 05",0,0,72.1,5.9,0," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",0,60,32,28,12,"M","Y","Y","Y","Y","0","1","1","0","0"," ","1"
"057837041","057837",60,820,1358,420,1200,35,2000,593,30,21.8,.,.,.,22,.,33,475,6.9,477,445,28,"KIPP TRUTH ACADEMY","REGION 10: RICHARDSON","057","KIPP DALLAS-FORT WORTH","10","DALLAS","05","08","M","05 - 08",177,37.1,93.3,5.9,0," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",0,60,30,26,13,"M","Y","Y","Y","Y","0","0","0","0","0","0","0"
"057837042","057837",53,291,545,277,1000,28,600,182,30,19.7,.,.,.,20,1,.,.,.,240,213,26,"KIPP DESTINY MIDDLE","REGION 10: RICHARDSON","057","KIPP DALLAS-FORT WORTH","10","DALLAS","06","07","M","06 - 07",39,16.3,88.8,10.8,0," ","N","N","Y","N","N","N","Y","N","N","N","N"," "," ",0,60,30,26,13,"I","N","N","Y","Y","0","0","0","0"," "," ","0"
"057837101","057837",52,117,224,50,200,25,800,242,30,12,.,.,.,12,2,71,392,18.1,553,469,18,"KIPP DESTINY EL","REGION 10: RICHARDSON","057","KIPP DALLAS-FORT WORTH","10","DALLAS","PK","03","E","PK - 03",59,10.7,84.8,3.3,.," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",.,60,32,28,12,"I","N","N","Y","Y","0","0","0","0"," "," ","0"
"057837102","057837",.,.,.,.,0,.,0,.,.,.,.,.,.,.,.,49,140,35,458,440,24,"KIPP TRUTH EL","REGION 10: RICHARDSON","057","KIPP DALLAS-FORT WORTH","10","DALLAS","PK","02","E","PK - 02",122,26.6,96.1,5.2,.," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",.,60,32,28,.,"Z","Z","Z","Z","Z"," "," "," "," "," "," "," "
"057837103","057837",.,.,.,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,269,257,4,"KIPP PLEASANT GROVE PRI","REGION 10: RICHARDSON","057","KIPP DALLAS-FORT WORTH","10","DALLAS","PK","01","E","PK - 01",33,12.3,95.5,1.5,.," ","N","N","Y","N","N","N","Y","N","N","N","N"," "," ",.,60,32,28,.,"Z","Z","Z","Z","Z"," "," "," "," "," "," "," "
"057839101","057839",67,1032,1531,314,800,39,1000,356,36,25,.,.,.,25,.,37,781,4.7,1083,994,104,"LA ACADEMIA DE ESTRELLAS","REGION 10: RICHARDSON","057","LA ACADEMIA DE ESTRELLAS","10","DALLAS","PK","08","E","PK - 08",665,61.4,91.8,9.6,0," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",0,60,32,28,12,"M","Y","Y","Y","Y","0","0","0","0","0"," ","0"
"057840001","057840",99,254,256,.,0,.,200,130,65,20.8,25,25,25,96,.,117,589,19.9,572,109,1,"RICHLAND COLLEGIATE H S OF MATH SC","REGION 10: RICHARDSON","057","RICHLAND COLLEGIATE HIGH SCHOOL","10","DALLAS","11","12","S","11 - 12",1,0.2,19.1,0.2,0," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",0,60,17,30,60,"M","Y","Z","Y","Y"," ","1","1","1","1","1","1"
"057841001","057841",70,315,450,373,800,47,800,360,45,33.5,.,.,.,34,.,26,255,10.2,620,583,26,"EAST GRAND PREPARATORY ACADEMY","REGION 10: RICHARDSON","057","CITYSCAPE SCHOOLS","10","DALLAS","PK","07","E","PK - 07",334,53.9,94,4.2,0," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",0,60,32,28,12,"M","Y","Y","Y","Y","1","1","1","1","1"," ","0"
"057844001","057844",71,327,461,367,1000,37,1000,377,38,40.5,.,.,.,41,.,.,.,.,169,91,10,"MANARA LEADERSHIP ACADEMY","REGION 10: RICHARDSON","057","MANARA ACADEMY","10","DALLAS","07","10","S","07 - 10",54,32,53.8,5.9,0," ","N","N","Y","N","N","N","Y","N","N","N","N"," "," ",0,60,17,30,21,"M","Y","Y","Y","Y","0","0","1","0","0","0","0"
"057844101","057844",72,483,673,442,1200,37,1600,665,42,39.5,.,.,.,40,.,137,627,21.9,528,197,33,"MANARA ACADEMY","REGION 10: RICHARDSON","057","MANARA ACADEMY","10","DALLAS","KG","06","E","KG - 06",144,27.3,37.3,6.3,0," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",0,60,32,28,12,"M","Y","Y","Y","Y","0","0","0","0","0"," ","0"
"057844102","057844",57,162,283,311,800,39,1200,346,29,15.3,.,.,.,15,.,75,247,30.4,220,113,8,"MANARA STEM ACADEMY - ARLINGTON","REGION 10: RICHARDSON","057","MANARA ACADEMY","10","DALLAS","KG","06","E","KG - 06",54,24.5,51.4,3.6,0," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",0,60,32,28,12,"M","N","Y","Y","Y","0","0","0","0","0"," ","0"
"057845001","057845",84,716,850,334,800,42,2200,948,43,51.8,.,.,.,52,.,72,443,16.3,486,115,18,"UME PREPARATORY ACADEMY","REGION 10: RICHARDSON","057","UME PREPARATORY ACADEMY","10","DALLAS","KG","12","B","KG - 12",10,2.1,23.7,3.7,.," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",.,60,17,30,21,"M","Y","Y","Y","Y","0","0","0","0","1","0","0"
"057845002","057845",52,78,150,129,400,32,800,144,18,17.5,.,.,.,18,1,.,.,.,141,66,5,"UME PREPARATORY ACADEMY - DUNCANVI","REGION 10: RICHARDSON","057","UME PREPARATORY ACADEMY","10","DALLAS","KG","05","E","KG - 05",1,0.7,46.8,3.5,.," ","N","N","Y","N","N","N","Y","N","N","N","N"," "," ",.,60,32,28,12,"I","N","Y","N","Y","0","0","0","0","0"," ","0"
"057846001","057846",38,213,557,187,800,23,1200,224,19,11.3,.,.,.,11,1,64,433,14.8,523,396,28,"LEGACY PREPARATORY CHARTER ACADEMY","REGION 10: RICHARDSON","057","LEGACY PREPARATORY","10","DALLAS","KG","05","E","KG - 05",220,42.1,75.7,5.4,0," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",0,60,32,28,12,"I","N","N","N","N","0","0","0","0","0"," ","0"
"057846002","057846",62,766,1240,245,1000,25,1800,591,33,22.3,.,.,.,22,.,53,379,14,479,349,38,"LEGACY PREPARATORY CHARTER ACADEMY","REGION 10: RICHARDSON","057","LEGACY PREPARATORY","10","DALLAS","06","11","B","06 - 11",169,35.3,72.9,7.9,0," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",0,60,17,30,21,"M","Y","Y","Y","Y","0","0","0","0","0","0","0"
"057846003","057846",68,374,553,362,1200,30,2000,693,35,34,.,.,.,34,.,170,418,40.7,360,142,30,"LEGACY PREPARATORY CHARTER ACADEMY","REGION 10: RICHARDSON","057","LEGACY PREPARATORY","10","DALLAS","KG","11","B","KG - 11",62,17.2,39.4,8.3,0," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",0,60,17,30,21,"M","Y","Y","Y","Y","0","0","0","0","0","0","0"
"057847001","057847",73,1052,1444,405,1200,34,3000,1124,37,43.2,.,.,.,43,.,79,695,11.4,823,283,42,"VILLAGE TECH SCHOOLS","REGION 10: RICHARDSON","057","VILLAGE TECH SCHOOLS","10","DALLAS","PK","11","B","PK - 11",16,1.9,34.4,5.1,.," ","N","N","Y","N","N","N","N","N","N","N","N"," "," ",.,60,17,30,21,"M","Y","Y","Y","Y","0","0","0","0","0","1","0"
