campus_id|campus_name|district_name|rating|i1_target|i1_score|i2_target|i2_score|i3_target|i3_score|i4_target|i4_score|year
220907128|KELLER EARLY LEARNING CENTER - NOR|KELLER ISD|Met Standard-Paired|||||||||2016
220907129|RIDGEVIEW EL|KELLER ISD|Met Standard|60|89|32|50|28|53|12|59|2016
242905001|KELTON SCHOOL|KELTON ISD|Met Standard|60|73|17|31|30|39|21|42|2016
129904001|KEMP H S|KEMP ISD|Met Standard|60|73|17|20|30|44|60|70|2016
129904041|KEMP J H|KEMP ISD|Met Standard|60|71|30|44|26|39|13|29|2016
129904101|KEMP PRI|KEMP ISD|Met Standard-Paired|||||||||2016
129904102|KEMP INT|KEMP ISD|Met Standard|60|68|32|42|28|35|12|21|2016
131001103|SARITA EL|KENEDY COUNTY WIDE CSD|Met Standard|60|63|32|44|28|31|12|22|2016
128902001|KENEDY H S|KENEDY ISD|Met Standard|60|60|17|16|30|31|60|67|2016
128902002|KARNES COUNTY ACADEMY|KENEDY ISD|Not Rated|||||||||2016
128902003|KENEDY JJAEP|KENEDY ISD|Not Rated|||||||||2016
128902004|KENEDY DAEP|KENEDY ISD|Not Rated|||||||||2016
128902041|KENEDY MIDDLE|KENEDY ISD|Met Standard|60|63|30|34|26|31|13|23|2016
128902104|KENEDY ELEMENTARY SCHOOL|KENEDY ISD|Met Standard|60|76|32|41|28|39|12|24|2016
113906001|KENNARD H S|KENNARD ISD|Met Standard|60|67|17|37|30|33|60|77|2016
113906101|KENNARD EL|KENNARD ISD|Met Standard|60|60|32|30|28|28|12|18|2016
220914001|KENNEDALE H S|KENNEDALE ISD|Met Standard|60|78|17|25|30|42|60|76|2016
220914041|KENNEDALE J H|KENNEDALE ISD|Met Standard|60|82|30|45|26|44|13|51|2016
220914101|JAMES A ARTHUR INT|KENNEDALE ISD|Met Standard|60|82|30|43|26|41|13|41|2016
220914102|JAMES F DELANEY EL|KENNEDALE ISD|Met Standard|60|80|32|37|28|46|12|36|2016
220914103|R F PATTERSON EL|KENNEDALE ISD|Met Standard|60|74|32|36|28|38|12|37|2016
175907001|KERENS SCHOOL|KERENS ISD|Met Standard|60|69|17|34|30|36|60|78|2016
248901001|KERMIT H S|KERMIT ISD|Met Standard|60|73|17|31|30|44|60|82|2016
248901041|KERMIT J H|KERMIT ISD|Improvement Required|60|46|30|32|26|23|13|16|2016
248901101|KERMIT EL|KERMIT ISD|Improvement Required|60|55|32|30|28|28|12|15|2016
133903001|TIVY H S|KERRVILLE ISD|Met Standard|60|85|17|26|30|50|60|83|2016
133903041|PETERSON MIDDLE|KERRVILLE ISD|Met Standard|60|78|30|42|26|40|13|51|2016
133903101|DANIELS EL|KERRVILLE ISD|Met Standard|60|85|32|38|28|46|12|43|2016
133903102|STARKEY EL|KERRVILLE ISD|Met Standard|60|79|32|35|28|40|12|44|2016
133903103|NIMITZ EL|KERRVILLE ISD|Met Standard|60|86|32|44|28|47|12|44|2016
133903104|B T WILSON SIXTH GRADE SCHOOL|KERRVILLE ISD|Met Standard|60|75|30|30|26|39|13|35|2016
133903105|HILL COUNTRY H S|KERRVILLE ISD|Met Alternative Standard|35|91|||13|50|33|100|2016
133903106|K C J D C|KERRVILLE ISD|Not Rated|||||||||2016
133903107|EARLY CHILDHOOD CENTER|KERRVILLE ISD|Not Rated|||||||||2016
133903109|FRED H TALLY EL|KERRVILLE ISD|Met Standard|60|83|32|45|28|43|12|48|2016
105803001|KI CHARTER ACADEMY|KI CHARTER ACADEMY|Not Rated|||||||||2016
092902002|KILGORE H S|KILGORE ISD|Met Standard|60|78|17|22|30|43|60|79|2016
092902042|KILGORE MIDDLE|KILGORE ISD|Met Standard|60|68|30|36|26|31|13|25|2016
092902101|CHANDLER EL|KILGORE ISD|Met Standard|60|64|32|31|28|35|12|21|2016
092902106|KILGORE PRI|KILGORE ISD|Met Standard-Paired|||||||||2016
092902107|KILGORE INT|KILGORE ISD|Met Standard|60|68|32|43|28|33|12|25|2016
014906001|KILLEEN H S|KILLEEN ISD|Met Standard|60|68|17|19|30|40|60|73|2016
014906002|C E ELLISON H S|KILLEEN ISD|Met Standard|60|73|17|24|30|43|60|71|2016
014906004|GATEWAY H S|KILLEEN ISD|Not Rated|||||||||2016
014906006|PATHWAYS ACADEMIC CAMPUS|KILLEEN ISD|Met Alternative Standard|35|55|8|25|13|29|33|100|2016
014906007|HARKER HEIGHTS H S|KILLEEN ISD|Met Standard|60|81|17|28|30|48|60|77|2016
014906008|ROBERT M SHOEMAKER H S|KILLEEN ISD|Met Standard|60|70|17|24|30|40|60|71|2016
014906009|GATEWAY MIDDLE|KILLEEN ISD|Not Rated|||||||||2016
014906013|KILLEEN ISD EARLY COLLEGE H S|KILLEEN ISD|Met Standard|60|95|17|44|30|57|21|80|2016
014906022|METROPLEX SCHOOL|KILLEEN ISD|Not Rated|||||||||2016
014906025|BELL COUNTY JUV DET CTR|KILLEEN ISD|Not Rated|||||||||2016
014906026|KILLEEN JJAEP|KILLEEN ISD|Not Rated|||||||||2016
014906042|NOLAN MIDDLE|KILLEEN ISD|Met Standard|60|62|30|35|26|32|13|24|2016
014906043|RANCIER MIDDLE|KILLEEN ISD|Met Standard|60|65|30|36|26|33|13|26|2016
014906044|MANOR MIDDLE|KILLEEN ISD|Met Standard|60|65|30|35|26|33|13|26|2016
014906045|SMITH MIDDLE|KILLEEN ISD|Met Standard|60|79|30|40|26|45|13|46|2016
014906046|EASTERN HILLS MIDDLE|KILLEEN ISD|Met Standard|60|70|30|32|26|36|13|33|2016
014906048|PALO ALTO MIDDLE|KILLEEN ISD|Met Standard|60|65|30|37|26|36|13|26|2016
014906049|LIBERTY HILL MIDDLE|KILLEEN ISD|Met Standard|60|79|30|40|26|45|13|47|2016
014906050|LIVE OAK RIDGE MIDDLE|KILLEEN ISD|Met Standard|60|72|30|39|26|40|13|35|2016
014906051|UNION GROVE MIDDLE|KILLEEN ISD|Met Standard|60|82|30|41|26|44|13|55|2016
014906052|AUDIE MURPHY MIDDLE|KILLEEN ISD|Met Standard|60|83|30|42|26|47|13|49|2016
014906053|CHARLES E PATTERSON MIDDLE|KILLEEN ISD|Met Standard|60|79|30|38|26|42|13|43|2016
014906100|EL ALTER LEARNING CENTER|KILLEEN ISD|Not Rated|||||||||2016
014906102|CLIFTON PARK EL|KILLEEN ISD|Met Standard|60|91|32|46|28|54|12|52|2016
014906103|EAST WARD EL|KILLEEN ISD|Met Standard|60|70|32|49|28|39|12|26|2016
014906105|HARKER HEIGHTS EL|KILLEEN ISD|Met Standard|60|76|32|47|28|44|12|32|2016
014906108|MEADOWS EL|KILLEEN ISD|Met Standard|60|77|32|44|28|42|12|35|2016
014906109|PEEBLES EL|KILLEEN ISD|Met Standard|60|79|32|46|28|45|12|29|2016
014906110|PERSHING PARK EL|KILLEEN ISD|Met Standard|60|72|32|53|28|38|12|29|2016
014906111|SUGAR LOAF EL|KILLEEN ISD|Met Standard|60|64|32|38|28|34|12|19|2016
014906112|WEST WARD EL|KILLEEN ISD|Met Standard|60|62|32|41|28|32|12|15|2016
014906113|BELLAIRE EL|KILLEEN ISD|Met Standard|60|69|32|46|28|38|12|18|2016
014906115|NOLANVILLE EL|KILLEEN ISD|Met Standard|60|85|32|41|28|46|12|48|2016
014906116|CLARKE EL|KILLEEN ISD|Met Standard|60|74|32|43|28|54|12|34|2016
014906117|DUNCAN EL|KILLEEN ISD|Met Standard|60|86|32|47|28|53|12|49|2016
014906119|HAY BRANCH EL|KILLEEN ISD|Met Standard|60|72|32|48|28|39|12|27|2016
014906120|WILLOW SPRINGS EL|KILLEEN ISD|Met Standard|60|65|32|36|28|33|12|22|2016
014906121|MOUNTAIN VIEW EL|KILLEEN ISD|Met Standard|60|84|32|48|28|44|12|46|2016
014906122|REECES CREEK EL|KILLEEN ISD|Met Standard|60|79|32|46|28|43|12|33|2016
014906123|CLEAR CREEK EL|KILLEEN ISD|Met Standard|60|84|32|60|28|49|12|41|2016
014906124|CEDAR VALLEY EL|KILLEEN ISD|Met Standard|60|82|32|42|28|49|12|45|2016
014906125|BROOKHAVEN EL|KILLEEN ISD|Met Standard|60|76|32|48|28|42|12|37|2016
014906126|VENABLE VILLAGE EL|KILLEEN ISD|Met Standard|60|86|32|39|28|51|12|57|2016
014906127|TRIMMIER EL|KILLEEN ISD|Met Standard|60|79|32|41|28|44|12|30|2016
014906128|MONTAGUE VILLAGE EL|KILLEEN ISD|Met Standard|60|83|32|44|28|50|12|41|2016
014906129|MAXDALE EL|KILLEEN ISD|Met Standard|60|76|32|47|28|41|12|33|2016
014906130|IRA CROSS JR EL|KILLEEN ISD|Met Standard|60|80|32|49|28|47|12|36|2016
014906131|IDUMA EL|KILLEEN ISD|Met Standard|60|80|32|38|28|42|12|30|2016
014906132|OVETA CULP HOBBY EL|KILLEEN ISD|Met Standard|60|78|32|44|28|49|12|36|2016
014906133|TIMBER RIDGE EL|KILLEEN ISD|Met Standard|60|73|32|44|28|37|12|32|2016
014906135|SAEGERT EL|KILLEEN ISD|Met Standard|60|73|32|38|28|39|12|34|2016
014906136|SKIPCHA EL|KILLEEN ISD|Met Standard|60|88|32|45|28|54|12|53|2016
014906137|RICHARD E CAVAZOS EL|KILLEEN ISD|Met Standard|60|86|32|43|28|53|12|46|2016
014906138|HAYNES EL|KILLEEN ISD|Met Standard|60|80|32|42|28|42|12|37|2016
014906139|DR JOSEPH A FOWLER EL|KILLEEN ISD|Met Standard|60|79|32|49|28|43|12|42|2016
137901001|H M KING H S|KINGSVILLE ISD|Improvement Required|60|52|17|22|30|28|60|71|2016
137901005|POGUE OPTIONS ALTERNATIVE ACADEMY|KINGSVILLE ISD|Improvement Required|35|31|||13|23|45|93|2016
137901041|GILLETT INT|KINGSVILLE ISD|Improvement Required|60|56|30|34|26|30|13|11|2016
137901042|MEMORIAL MIDDLE|KINGSVILLE ISD|Improvement Required|60|49|30|33|26|24|13|16|2016
137901105|HARVEY EL|KINGSVILLE ISD|Met Standard|60|75|32|38|28|41|12|34|2016
137901106|KLEBERG EL|KINGSVILLE ISD|Improvement Required|60|55|32|31|28|31|12|15|2016
137901109|HARREL EL|KINGSVILLE ISD|Met Standard|60|65|32|42|28|35|12|22|2016
137901110|PEREZ EL|KINGSVILLE ISD|Met Standard|60|77|32|35|28|47|12|45|2016
227820001|KIPP AUSTIN COLLEGIATE|KIPP AUSTIN PUBLIC SCHOOLS INC|Met Standard|60|84|17|31|30|48|60|85|2016
227820041|KIPP AUSTIN COLLEGE PREP|KIPP AUSTIN PUBLIC SCHOOLS INC|Met Standard|60|75|30|36|26|41|13|35|2016
227820042|KIPP AUSTIN ACADEMY OF ARTS & LETT|KIPP AUSTIN PUBLIC SCHOOLS INC|Met Standard|60|78|30|44|26|46|13|41|2016
227820043|KIPP AUSTIN BEACON PREP|KIPP AUSTIN PUBLIC SCHOOLS INC|Met Standard|60|73|30|36|26|42|13|33|2016
227820044|KIPP AUSTIN VISTA MIDDLE SCHOOLS|KIPP AUSTIN PUBLIC SCHOOLS INC|Met Standard|60|70|30|32|26|44|13|33|2016
227820101|KIPP AUSTIN COMUNIDAD|KIPP AUSTIN PUBLIC SCHOOLS INC|Met Standard|60|76|32|40|28|46|12|38|2016
227820102|KIPP AUSTIN CONNECTIONS EL|KIPP AUSTIN PUBLIC SCHOOLS INC|Met Standard|60|61|32|26|28|39|12|30|2016
227820103|KIPP AUSTIN OBRAS|KIPP AUSTIN PUBLIC SCHOOLS INC|Met Standard|60|71|32|53|28|50|12|38|2016
227820104|KIPP AUSTIN LEADERSHIP EL|KIPP AUSTIN PUBLIC SCHOOLS INC|Met Standard|60|68|32|34|28|46|12|33|2016
057837041|KIPP TRUTH ACADEMY|KIPP DALLAS-FORT WORTH|Met Standard|60|64|30|39|26|33|13|28|2016
057837101|KIPP DESTINY EL|KIPP DALLAS-FORT WORTH|Improvement Required|60|50|32|31|28|27|12|11|2016
057837102|KIPP TRUTH EL|KIPP DALLAS-FORT WORTH|Not Rated|||||||||2016
101813001|KIPP ACADEMY MIDDLE|KIPP INC CHARTER|Met Standard|60|86|30|36|26|48|13|54|2016
101813003|KIPP HOUSTON H S|KIPP INC CHARTER|Met Standard|60|93|17|29|30|54|60|85|2016
101813004|KIPP GENERATIONS COLLEGIATE|KIPP INC CHARTER|Met Standard|60|74|17|27|30|42|60|82|2016
101813005|KIPP NORTHEAST COLLEGE PREPARATORY|KIPP INC CHARTER|Met Standard|60|78|17|24|30|47|21|51|2016
101813006|KIPP SUNNYSIDE H S|KIPP INC CHARTER|Met Standard|60|75|17|23|30|45|60|78|2016
101813041|KIPP 3D ACADEMY|KIPP INC CHARTER|Met Standard|60|75|30|36|26|45|13|37|2016
101813042|KIPP SHARPSTOWN COLLEGE PREPARATOR|KIPP INC CHARTER|Met Standard|60|84|30|34|26|50|13|44|2016
101813043|KIPP POLARIS ACADEMY FOR BOYS|KIPP INC CHARTER|Met Standard|60|66|30|40|26|35|13|25|2016
101813044|KIPP INTREPID PREPARATORY SCHOOL|KIPP INC CHARTER|Met Standard|60|75|30|38|26|44|13|38|2016
101813045|KIPP VOYAGE ACADEMY FOR GIRLS|KIPP INC CHARTER|Met Standard|60|77|30|51|26|44|13|37|2016
101813046|KIPP GULFTON MIDDLE|KIPP INC CHARTER|Met Standard|60|80|30|53|26|48|13|37|2016
101813047|KIPP LIBERATION COLLEGE PREP|KIPP INC CHARTER|Met Standard|60|75|30|40|26|39|13|30|2016
101813048|KIPP SPIRIT COLLEGE PREP|KIPP INC CHARTER|Met Standard|60|62|30|37|26|31|13|19|2016
101813049|KIPP ACADEMY WEST MIDDLE|KIPP INC CHARTER|Met Standard|60|82|32|36|28|50|12|35|2016
101813105|KIPP SHINE PREP|KIPP INC CHARTER|Met Standard|60|94|32|56|28|66|12|70|2016
101813106|KIPP DREAM PREP|KIPP INC CHARTER|Met Standard|60|74|32|36|28|47|12|43|2016
101813107|KIPP SHARP COLLEGE PREP|KIPP INC CHARTER|Met Standard|60|94|32|59|28|70|12|83|2016
101813109|KIPP EXPLORE ACADEMY|KIPP INC CHARTER|Met Standard|60|86|32|44|28|54|12|61|2016
101813111|KIPP LEGACY PREPARATORY SCHOOL|KIPP INC CHARTER|Met Standard|60|69|32|40|28|40|12|28|2016
101813112|KIPP CONNECT PRI|KIPP INC CHARTER|Met Standard|60|93|32|85|28|79|12|72|2016
101813113|KIPP 3RD WARD SCHOOL|KIPP INC CHARTER|Met Standard|60|62|32|34|28|33|12|23|2016
101813114|KIPP ZENITH ACADEMY|KIPP INC CHARTER|Met Standard|60|72|32|38|28|46|12|37|2016
101813115|KIPP UNITY PRI|KIPP INC CHARTER|Not Rated|||||||||2016
015826001|KIPP UNIVERSITY PREP H S|KIPP SAN ANTONIO|Met Standard|60|76|17|20|30|42|60|74|2016
015826041|KIPP ASPIRE ACADEMY|KIPP SAN ANTONIO|Improvement Required|60|55|30|27|26|28|13|16|2016
015826042|KIPP CAMINO ACADEMY|KIPP SAN ANTONIO|Met Standard|60|61|30|32|26|32|13|21|2016
015826043|KIPP PODER ACADEMY|KIPP SAN ANTONIO|Met Standard|60|84|32|51|28|46|12|35|2016
015826101|KIPP UN MUNDO DUAL LANGUAGE ACADEM|KIPP SAN ANTONIO|Improvement Required|60|43|||28|24|12|4|2016
015826102|KIPP ESPERANZA DUAL LANGUAGE ACADE|KIPP SAN ANTONIO|Not Rated|||||||||2016
121905001|KIRBYVILLE H S|KIRBYVILLE CISD|Met Standard|60|75|17|17|30|40|60|78|2016
121905041|KIRBYVILLE J H|KIRBYVILLE CISD|Met Standard|60|73|30|37|26|34|13|29|2016
121905103|KIRBYVILLE EL|KIRBYVILLE CISD|Met Standard|60|82|32|52|28|45|12|37|2016
101915001|KLEIN H S|KLEIN ISD|Met Standard|60|84|17|29|30|47|60|80|2016
101915002|KLEIN FOREST H S|KLEIN ISD|Met Standard|60|69|17|21|30|41|60|76|2016
101915003|KLEIN OAK H S|KLEIN ISD|Met Standard|60|85|17|27|30|48|60|84|2016
101915004|KLEIN COLLINS H S|KLEIN ISD|Met Standard|60|84|17|29|30|49|60|82|2016
101915034|KLEIN EDUCATION PLACEMENT PROGRAM|KLEIN ISD|Not Rated|||||||||2016
101915037|HARRIS CO JJAEP|KLEIN ISD|Not Rated|||||||||2016
101915038|KLEIN ANNEX|KLEIN ISD|Not Rated|||||||||2016
101915039|KLEIN SEMS|KLEIN ISD|Not Rated|||||||||2016
101915041|KLEIN INT|KLEIN ISD|Met Standard|60|62|30|38|26|31|13|30|2016
101915042|HILDEBRANDT INT|KLEIN ISD|Met Standard|60|80|30|39|26|38|13|50|2016
101915043|WUNDERLICH INT|KLEIN ISD|Met Standard|60|75|30|38|26|41|13|45|2016
101915044|STRACK INT|KLEIN ISD|Met Standard|60|85|30|42|26|44|13|55|2016
101915045|KLEB INT|KLEIN ISD|Met Standard|60|83|30|42|26|42|13|57|2016
101915046|DOERRE INT|KLEIN ISD|Met Standard|60|91|30|44|26|47|13|64|2016
101915047|SCHINDEWOLF INT|KLEIN ISD|Met Standard|60|82|30|38|26|42|13|47|2016
101915048|KRIMMEL INTERMED|KLEIN ISD|Met Standard|60|85|30|41|26|47|13|56|2016
101915049|ULRICH INT|KLEIN ISD|Met Standard|60|80|30|40|26|42|13|49|2016
101915101|KOHRVILLE EL|KLEIN ISD|Met Standard|60|82|32|44|28|49|12|47|2016
101915102|NORTHAMPTON EL|KLEIN ISD|Met Standard|60|84|32|44|28|39|12|44|2016
101915103|HAUDE EL|KLEIN ISD|Met Standard|60|85|32|42|28|44|12|44|2016
101915104|GREENWOOD FOREST EL|KLEIN ISD|Met Standard|60|75|32|40|28|39|12|44|2016
101915105|EPPS ISLAND EL|KLEIN ISD|Met Standard|60|65|32|50|28|35|12|28|2016
101915106|THEISS EL|KLEIN ISD|Met Standard|60|95|32|53|28|57|12|68|2016
101915107|BENFER EL|KLEIN ISD|Met Standard|60|80|32|39|28|43|12|46|2016
101915108|KAISER EL|KLEIN ISD|Met Standard|60|72|32|45|28|38|12|27|2016
101915109|BRILL EL|KLEIN ISD|Met Standard|60|86|32|57|28|55|12|63|2016
101915110|EHRHARDT EL|KLEIN ISD|Met Standard|60|81|32|45|28|45|12|41|2016
101915111|LEMM EL|KLEIN ISD|Met Standard|60|88|32|48|28|54|12|54|2016
101915112|NITSCH EL|KLEIN ISD|Met Standard|60|62|32|37|28|31|12|16|2016
101915113|KRAHN EL|KLEIN ISD|Met Standard|60|87|32|52|28|51|12|51|2016
101915114|ROTH EL|KLEIN ISD|Met Standard|60|83|32|42|28|43|12|39|2016
101915115|KUEHNLE EL|KLEIN ISD|Met Standard|60|87|32|42|28|48|12|51|2016
101915116|MITTELSTADT EL|KLEIN ISD|Met Standard|60|74|32|40|28|37|12|35|2016
101915117|KLENK EL|KLEIN ISD|Met Standard|60|76|32|47|28|41|12|42|2016
101915118|EILAND EL|KLEIN ISD|Met Standard|60|68|32|46|28|36|12|23|2016
101915119|SCHULTZ EL|KLEIN ISD|Met Standard|60|82|32|44|28|44|12|53|2016
101915120|HASSLER EL|KLEIN ISD|Met Standard|60|95|32|51|28|58|12|69|2016
101915121|KREINHOP EL|KLEIN ISD|Met Standard|60|86|32|48|28|46|12|43|2016
101915122|MCDOUGLE EL|KLEIN ISD|Met Standard|60|68|32|49|28|35|12|26|2016
101915123|METZLER EL|KLEIN ISD|Met Standard|60|89|32|52|28|52|12|52|2016
101915124|BENIGNUS EL|KLEIN ISD|Met Standard|60|90|32|49|28|51|12|55|2016
101915125|FRANK EL|KLEIN ISD|Met Standard|60|94|32|54|28|60|12|65|2016
101915126|MUELLER EL|KLEIN ISD|Met Standard|60|82|32|45|28|47|12|48|2016
101915127|BLACKSHEAR EL|KLEIN ISD|Met Standard|60|83|32|41|28|47|12|50|2016
101915128|ZWINK EL|KLEIN ISD|Met Standard|60|84|32|44|28|45|12|46|2016
101915129|BERNSHAUSEN EL|KLEIN ISD|Met Standard|60|73|32|42|28|38|12|33|2016
101915130|THE GRACE ENGLAND EARLY CHILDHOOD/|KLEIN ISD|Met Standard-Paired|||||||||2016
101915131|FRENCH EL|KLEIN ISD|Met Standard|60|95|32|58|||12|66|2016
058905001|KLONDIKE ISD|KLONDIKE ISD|Met Standard|60|97|17|43|30|63|60|91|2016
232901001|KNIPPA SCHOOL|KNIPPA ISD|Met Standard|60|94|17|49|30|53|60|85|2016
138902001|KNOX CITY H S|KNOX CITY-O'BRIEN CISD|Met Standard|60|73|17|36|30|40|60|75|2016
138902041|O'BRIEN MIDDLE|KNOX CITY-O'BRIEN CISD|Met Standard|60|67|30|44|26|33|13|42|2016
138902101|KNOX CITY EL|KNOX CITY-O'BRIEN CISD|Met Standard|60|75|32|31|28|42|12|24|2016
018907001|KOPPERL SCHOOL|KOPPERL ISD|Met Standard|60|68|17|38|30|39|60|69|2016
100903002|KOUNTZE H S|KOUNTZE ISD|Met Standard|60|67|17|23|30|33|60|76|2016
100903003|HARDIN CO ALTER ED|KOUNTZE ISD|Not Rated|||||||||2016
100903041|KOUNTZE MIDDLE|KOUNTZE ISD|Met Standard|60|76|30|43|26|35|13|32|2016
100903042|KOUNTZE INT|KOUNTZE ISD|Met Standard|60|71|32|32|28|31|12|18|2016
100903101|KOUNTZE EL|KOUNTZE ISD|Met Standard|60|80|32|59|28|43|12|26|2016
219905001|KRESS H S|KRESS ISD|Met Standard|60|70|17|25|30|36|60|80|2016
219905101|KRESS EL|KRESS ISD|Met Standard|60|69|32|45|28|39|12|28|2016
061905001|KRUM H S|KRUM ISD|Met Standard|60|83|17|30|30|46|60|83|2016
061905041|KRUM MIDDLE|KRUM ISD|Met Standard|60|80|30|35|26|39|13|46|2016
061905101|DYER EL|KRUM ISD|Met Standard|60|75|32|17|28|35|12|26|2016
061905102|BLANCHE DODD INT|KRUM ISD|Met Standard|60|77|32|46|28|37|12|38|2016
061905103|KRUM EARLY EDUCATION CENTER|KRUM ISD|Met Standard-Paired|||||||||2016
057839101|LA ACADEMIA DE ESTRELLAS|LA ACADEMIA DE ESTRELLAS|Met Standard|60|64|32|34|28|33|12|19|2016
101833101|LA AMISTAD LOVE & LEARNING ACADEMY|LA AMISTAD LOVE & LEARNING ACADEMY|Met Standard|60|82|32|60|28|55|12|44|2016
071807101|LA FE PREPARATORY SCHOOL|LA FE PREPARATORY SCHOOL|Met Standard|60|67|32|45|28|35|12|24|2016
031905001|LA FERIA H S|LA FERIA ISD|Met Standard|60|75|17|27|30|45|60|84|2016
031905002|LA FERIA ACADEMY|LA FERIA ISD|Met Alternative Standard|35|44|||13|28|33|100|2016
031905041|W B GREEN J H|LA FERIA ISD|Met Standard|60|68|30|34|26|35|13|32|2016
031905101|SAM HOUSTON EL|LA FERIA ISD|Met Standard|60|75|32|39|28|40|12|29|2016
031905103|C E VAIL EL|LA FERIA ISD|Met Standard|60|68|32|33|28|40|12|25|2016
031905105|NOEMI DOMINGUEZ EL|LA FERIA ISD|Met Standard|60|75|30|39|26|41|13|23|2016
031905106|DAVID G SANCHEZ EL|LA FERIA ISD|Met Standard|60|79|32|48|28|50|12|42|2016
125906101|LA GLORIA EL|LA GLORIA ISD|Met Standard|60|84|32|56|28|48|12|43|2016
075902001|LA GRANGE H S|LA GRANGE ISD|Met Standard|60|80|17|25|30|44|60|78|2016
075902041|LA GRANGE MIDDLE|LA GRANGE ISD|Met Standard|60|73|30|39|26|33|13|33|2016
075902102|HERMES/INTERMEDIATE SCHOOL|LA GRANGE ISD|Met Standard|60|71|32|35|28|32|12|30|2016
108912001|LA JOYA H S|LA JOYA ISD|Met Standard|60|66|17|19|30|40|60|71|2016
108912004|JUAREZ-LINCOLN H S|LA JOYA ISD|Improvement Required|60|58|17|15|30|36|60|71|2016
108912005|HOPE ACADEMY|LA JOYA ISD|Not Rated|||||||||2016
